"","subdomain-1","subdomain-2","subdomain-3","subdomain-4","subdomain-5","subdomain-6","subdomain-7","subdomain-8","subdomain-9","subdomain-10","subdomain-11","subdomain-12","subdomain-13","subdomain-14"
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231566/swc_allen_axon/041.swc",0,654.997505138038,0,0,4707.87134721388,13542.0984099105,3999.16630398006,0,1624.35234501213,105.860141036363,0,12091.3918548759,2782.33093087364,4004.41065532604
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231566/swc_allen_axon/042.swc",193.476338687686,0,0,0,1950.9785318745,17175.8284056453,6891.19488987634,585.324045351577,2429.50317102316,0,0,185.759306186992,1655.16321859583,7483.58429461316
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231566/swc_allen_axon/045.swc",0,0,0,0,88.5806680552904,4581.5681241234,7273.65438122944,0,0,95.9156504900124,0,19293.0662991164,2523.62972894685,7942.66114744889
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/064.swc",0,526.121453237834,0,0,0,0,762.181824397612,0,0,0,0,7665.79936376231,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/067.swc",0,0,0,0,0,6541.74233652038,1188.25544012865,0,0,0,0,0,0,4222.08996452303
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/068.swc",0,0,0,0,0,0,0,0,0,0,0,3680.84085376012,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/075.swc",0,0,0,0,0,0,193.293663817596,0,0,0,0,4852.14925554072,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/079.swc",0,147.264311579438,55.0220816880288,906.357197893316,0,0,3787.0906769477,0,0,0,0,5622.58305288799,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/080.swc",0,0,0,0,0,0,2588.64810395486,0,0,0,0,14077.9972984786,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/081.swc",0,0,0,0,0,0,834.501529642255,0,0,0,0,12134.1731062389,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/083.swc",0,603.482605449486,145.483556568592,0,0,0,3309.14394421932,0,0,0,0,9826.04319183715,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/084.swc",182.323835457386,9.4482393091542,1160.08722112794,0,0,0,1357.74567713204,0,0,0,0,8912.81318798378,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/097.swc",821.476300347628,0,455.012720299859,0,0,0,452.732284470318,625.295910222112,0,4848.67378393224,3764.07652682297,3862.98986279941,1956.72162820778,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/098.swc",0,0,0,0,0,6.66445551332395,1412.24423462535,0,0,259.527847413596,0,974.469572631218,1283.44507616972,5179.13274619029
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/099.swc",116.057559086978,22.0748884884446,0,0,0,0,9845.68614698205,0,0,0,0,7085.98285255127,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/101.swc",0,0,682.248979801428,0,0,0,426.771541601964,0,0,0,0,4008.5887366032,197.654413013302,903.556606011293
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/111.swc",161.749288195058,0,0,0,0,0,139.795599676154,0,0,0,0,1234.32607839734,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/113.swc",0,0,0,0,0,0,0,0,0,0,0,0,0,826.326066777441
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/114.swc",604.009067922411,23.5628731958682,1222.80630662279,0,0,0,3020.98191354202,0,0,1824.78607162402,8200.67404040816,4136.18531839207,177.957283972499,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/116.swc",0,0,15.6600190316933,0,0,0,0,0,0,0,0,5204.79867836858,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/117.swc",0,0,0,0,0,0,8767.06949843832,449.10918632453,0,171.147078753377,0,1422.81083945299,533.516899952554,569.912619180271
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/119.swc",0,0,0,0,0,0,27.4227845743723,0,0,2951.03795884363,0,2403.65439752669,754.92133727074,4979.47367981309
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/120.swc",1096.5824225957,282.029097943801,1572.63382895234,0,0,0,326.301014976993,0,0,0,0,7659.44427782235,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/123.swc",429.097972617791,1063.20617543304,0,0,0,1038.32945179525,33795.5973241074,3517.95662131377,750.875082371618,2094.61223145355,457.25235923557,10006.5531829524,11036.6845994848,7963.04286160905
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/125.swc",7759.35518446265,1379.67053448918,0,0,0,671.128125821004,4182.92633567725,8102.88410065851,6727.57820422644,0,324.937538181245,0,969.165809934125,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/127.swc",4699.12343552348,1034.59200528942,227.730417765678,0,0,0,1508.18532079757,729.982542144254,0,0,185.484978588295,412.229502849512,999.130683437513,159.226925715076
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/131.swc",1436.2311057377,0,0,0,0,0,0,0,19.6800715816653,560.533249598882,5311.41449460319,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/135.swc",0,0,0,0,0,0,0,3688.4062862544,0,1056.39633800949,3671.13956485793,0,3095.01683540459,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/141.swc",216.600725505547,0,0,0,0,0,0,399.120674561505,0,1345.82742146078,3083.10419392843,0,1561.20396743158,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/143.swc",0,0,0,0,0,0,0,0,0,1075.16492181727,512.406343042165,0,10.1391445187344,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/158.swc",0,0,0,0,0,0,0,0,0,907.147375050156,0,0,1037.79726117183,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/161.swc",0,0,0,0,0,0,0,0,0,2627.64886594924,0,0,24.0936334059567,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/168.swc",0,0,0,0,0,0,0,0,0,1140.14121506355,3376.92130643758,0,961.758487606344,3060.24109645312
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/173.swc",290.779768780863,0,0,0,0,0,0,0,0,931.872762506814,11908.7655419028,0,1202.19971339292,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231567/swc_allen_axon/174.swc",0,0,0,0,0,0,0,0,0,154.361205913909,1570.53444282815,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231568/swc_allen_axon/029.swc",0,0,0,0,0,0,378.324650017785,0,0,0,0,6983.36839490943,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231568/swc_allen_axon/030.swc",0,0,0,0,0,0,0,0,0,0,0,1338.42586373425,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231568/swc_allen_axon/033.swc",0,83.6843105507642,30.7758747085086,35.2365588680702,0,0,0,0,0,291.283884809842,0,1016.61317264945,0,600.174371655021
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231569/swc_allen_axon/020.swc",0,0,803.517835295731,0,0,0,0,0,0,1806.0410677757,0,19033.8669275079,556.164441787091,10582.8965667324
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231569/swc_allen_axon/059.swc",0,2134.70159870903,0,6.30414889634043,12379.2386494987,6579.92914256039,6449.42699162368,0,11329.8077022764,0,1626.81414014128,0,1403.29043685298,378.648492357904
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231569/swc_allen_axon/117.swc",3198.32701332998,0,0,191.184787874085,0,0,0,0,0,0,3808.65454663011,0,163.097503759942,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231570/swc_allen_axon/007.swc",0,0,0,0,0,0,0,0,0,0,0,1892.69174732493,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231570/swc_allen_axon/025.swc",0,0,0,0,0,0,34.0208851059039,0,0,0,0,11013.1451140084,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/001.swc",0,3616.75157057014,5829.28652540357,4402.62529210792,122.199256252916,0,71.7462224154125,0,0,0,0,89.4481510615187,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/022.swc",0,13244.6021040539,11611.649466572,13664.1453977069,0,0,590.117252710273,0,0,0,0,152.635147610416,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/023.swc",6323.34220420425,14168.1263180498,23804.1015985182,3447.05429209399,0,0,1550.91354288442,0,88.2351908522686,0,299.403849793257,1005.46123309221,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/031.swc",7594.95651873804,6308.79169588257,8222.17616622065,9212.77462373788,0,0,0,0,137.766792129226,0,270.954832986929,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/046.swc",0,760.41305589526,345.123123351885,756.035091643937,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/059.swc",0,772.526363889911,2268.48910630123,2272.67631808453,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/064.swc",2455.80870498274,5407.52812939726,1504.14257145154,2455.5075572236,439.656007047681,0,0,0,629.574683701751,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/085.swc",19792.6814785124,3167.70432775124,24841.554299317,7802.60485878468,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/133.swc",0,0,0,1283.66468450225,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/148.swc",21214.0119714739,346.369383944196,12192.2189211691,6882.52988048571,0,0,0,0,0,0,3631.72486811589,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/151.swc",3289.63812278585,733.50837708877,14916.6480526486,18782.2838196198,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/162.swc",41734.0409435612,1468.67095838477,16850.3743796907,17757.3652092538,0,0,0,0,13.4643183738597,0,4952.87675000735,87.896185733499,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/197.swc",7045.87868368082,1832.60375147425,20108.2802315002,1397.41582283743,316.111342995747,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/204.swc",5070.62646050183,528.289079462452,3722.36182513862,2858.13241175824,80.8616737177025,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/210.swc",4019.26907373774,1101.23810092082,17690.5842036213,5182.91157384565,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/243.swc",0,0,0,0,0,0,56.8281450731823,0,0,3790.33281802292,0,339.158625215255,0,17025.2406176779
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/244.swc",0,0,0,0,0,740.246869708778,0,0,0,582.777754751129,0,0,200.306957029427,44870.3612562357
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/273.swc",0,0,0,0,0,0,0,0,0,0,0,3015.99391943063,0,621.025056247343
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/286.swc",0,0,0,0,0,0,0,0,0,0,0,3758.19000259001,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/293.swc",3246.30562650891,431.844900685797,0,0,1192.87729478321,17084.594807308,26755.7391287256,5049.90779672198,8.20504709821797,983.889087683816,0,12242.5709332258,4149.40326209206,12223.0961777698
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/295.swc",0,0,0,0,0,1098.93606830077,8422.73257624483,2247.75054894329,689.251474344981,0,0,7892.73330112231,3364.36702617771,1737.28163893317
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/298.swc",0,27.4677235767625,0,0,0,2637.24280600597,13723.7300607567,0,0,0,0,12923.2991732267,593.170910112539,7350.96448652954
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/299.swc",0,0,0,0,179.880081149042,2519.50588677514,7213.49187178428,0,0,0,0,7269.13599950872,861.270133683536,2766.05444559321
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/312.swc",0,19.2284637176388,0,0,0,0,3776.04237464498,0,0,0,0,8325.23903634731,0,40.428849378039
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/318.swc",1275.86312355626,0,0,0,0,0,0,883.720997452847,67.0322406195268,5505.10094472373,29356.4205559827,0,1462.61427162849,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/319.swc",10481.3667086356,161.378085396321,0,0,0,736.880151711177,5775.54379143452,804.809809077094,3308.72199377163,2638.37421787838,4866.84889321872,19221.1120593169,8358.43693696033,2993.99897869558
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/324.swc",0,0,0,0,0,0,0,0,0,0,0,15133.8716117097,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/328.swc",0,1282.25475182292,0,0,0,0,739.65610275251,0,0,0,0,14710.8325849621,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/330.swc",0,0,39.9787701904249,0,0,0,2865.34994310943,0,0,4677.25093483956,0,12223.7670220478,14.7316101451295,4614.32891096995
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/331.swc",0,0,0,0,0,0,0,0,0,0,0,5028.39054982389,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/340.swc",10.6559490421653,2027.59338738491,242.702984440476,0,0,0,3364.13702306811,0,0,0,0,26703.936228659,0,184.5708315144
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/346.swc",265.513048359928,210.071197848967,0,0,0,299.643769196239,5493.13831734995,0,0,0,0,24888.8244227582,0,19.9877311513492
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/348.swc",0,0,0,0,0,3963.76755539085,3826.68285439822,0,0,0,0,14605.3618204196,1277.53506523209,10846.3215140899
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/352.swc",410.195451007693,244.4794971478,0,0,0,0,575.528999928326,0,0,0,0,3588.22709970905,0,1308.17034531842
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/353.swc",406.003923912013,789.695541841212,0,0,0,0,1601.65123812487,0,0,0,0,16988.0340877754,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/362.swc",0,2309.84588061959,0,0,0,6855.90602840812,13312.5259310218,0,0,0,0,13752.1369565793,129.474417488014,1883.0681604653
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/374.swc",0,0,0,0,0,0,1496.74044769757,0,0,0,0,16174.9638857228,0,510.555895314092
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/386.swc",0,1157.64467144923,164.866651898231,0,0,0,8521.93634394385,0,0,0,0,8277.22375631534,0,124.915190095328
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/388.swc",415.131765070158,1817.81010819671,0,0,0,3166.35835319607,25842.1009785255,0,0,0,0,13658.8554840397,0,1463.08077775656
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/402.swc",537.165946672092,0,0,0,0,0,5677.11723117742,0,0,1099.10653206192,0,11107.178299583,1316.60453948775,5649.60279216616
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/404.swc",0,1881.85767186688,394.444198066788,0,0,0,646.311828857283,0,0,0,0,2555.63343096183,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231685/swc_allen_axon/405.swc",0,0,628.303794858084,0,0,0,220.49855126441,0,0,0,0,3450.06595528274,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/001.swc",14869.2706015427,59.8978289855513,2123.72131601353,546.507645947789,1163.96595297524,0,0,117.408914558678,90.3800167286421,0,2323.07734443145,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/002.swc",0,1394.447503951,9827.86174795911,86.2002348503137,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/004.swc",34125.2881951319,651.895885137571,14199.7553240273,2401.96889511922,0,0,235.2289633786,214.517186776001,0,0,34084.6191523035,49.9442865075508,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/005.swc",17019.4438129043,2574.97915262987,14701.2323908723,2934.26843226605,581.764252540193,0,579.682786930627,358.412553208781,454.025851577236,0,22008.4490989876,921.583567120696,49.6968778876038,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/006.swc",275.999185495336,3648.39548870216,23339.7023335588,518.7512984279,0,0,0,0,0,0,0,73.9043465513329,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/008.swc",661.098226673091,5233.38816043799,29228.813570607,1338.86584150848,0,0,115.478504056533,0,0,0,0,332.690629074974,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/009.swc",15419.6699015045,15314.3418370249,12472.8527280994,3905.58388674746,1566.88466656293,0,9089.00830582207,2815.61344017476,2896.74401562443,0,5640.55691238943,17.9527393612854,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/010.swc",2170.02463546266,1369.40873356825,12938.9936567598,242.830411836129,227.488039406558,0,217.946667951175,0,0,0,0,877.173335964451,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/011.swc",9295.44150767655,8136.22921445991,17469.6758456653,435.647996341388,0,0,66.3764827593221,363.219175169959,231.32425932626,0,727.09130596177,471.900060656205,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/012.swc",9940.40478396628,8356.56625164546,2416.81784295088,0,0,0,13598.0072133932,877.372651134561,2178.04605255935,0,3360.48122692589,161.489871976825,269.634606830906,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/013.swc",1785.98941564081,4215.82502680931,900.765807401684,1054.06705026977,0,0,1109.21530653606,0,0,2024.2883437825,13935.6550655176,229.80463754043,199.71598514881,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/014.swc",2745.33680380909,2279.63765503978,6125.52728369181,0,0,0,406.847188385139,0,0,0,0,2011.82306358908,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/015.swc",24783.0495036214,2383.77350591899,14978.6231761595,4002.28479528038,0,0,0,626.37892835744,1940.45747357307,0,23749.8075377869,24.7264653511326,151.59580965168,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/016.swc",0,6233.54580347434,529.213565907411,0,344.945879813814,60.1478877054773,10172.7318542542,0,0,0,0,1741.65473686855,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/017.swc",0,13338.2705830542,972.659823503961,1106.16391946901,304.495072428519,0,15915.5818243295,0,1950.04069060306,0,0,2407.19420930776,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/018.swc",0,748.745835889484,0,199.917174276872,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/020.swc",0,3008.64085055544,2720.29723306707,85.1343423778791,0,0,4110.77390024878,0,0,0,0,4693.71790066719,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/021.swc",337.589113425715,12842.1579179035,523.39935919453,639.713642611901,282.708392145626,0,6987.42473856339,4017.68693470879,1920.11403355485,0,1607.95981709445,899.471283860455,18.0083070207491,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/023.swc",34.9677474099729,4626.8615154612,0,7.84626184205995,0,0,2416.94257548042,0,0,0,0,32.5731988686704,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/024.swc",946.850439425883,20704.9993240144,672.54173293362,2806.44113749842,0,0,1017.51820723714,1057.65285060714,2511.9398167369,0,0,144.95555436225,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/025.swc",1615.45791637164,6450.33097092095,581.464582203154,1044.26885632777,510.531920321486,0,2792.57598045109,786.798499701303,1120.22280540333,0,535.512405605484,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/027.swc",2651.88287892792,5571.18974293403,0,232.363891647305,3107.58908581952,1320.87805931792,19146.2016676235,4525.78812610971,13304.2833640571,0,5867.68085295244,50.9896090262992,985.201022620544,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/028.swc",0,1242.46446692699,0,0,2344.58451402093,1243.03812461085,7478.45529220696,0,0,0,0,7.90285531011986,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/029.swc",0,3079.67217816542,162.006832762955,0,178.69007236171,408.971644504397,16690.5470976733,0,0,0,0,1348.51038792729,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/030.swc",0,1407.85855829622,0,421.065347871526,2739.31006779901,1659.17182287076,3912.08398546329,630.171861025847,2814.05308173575,0,1385.28135595258,0,1268.13250193908,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/032.swc",4812.34042219093,23798.8268446939,5419.9023710365,1902.29100702515,330.886756237982,0,7209.21085341795,950.206781820343,1996.89518565536,0,1057.11107636493,1603.8218148858,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/035.swc",0,13916.4771912661,0,128.740542436045,73.6924503096936,0,4852.80527768736,0,234.0906550593,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/037.swc",0,0,0,0,1.65577776286562,5287.21312780446,102.616023009947,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/040.swc",685.89221865229,78.9679775203345,0,0,135.252473793467,5009.70196662767,7063.16300184363,878.035046580345,138.215690744982,0,136.438517271746,0,0,957.61580447841
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/044.swc",0,0,0,0,0,110.198006847843,5168.72612351166,0,0,0,0,226.695490514106,0,347.718316278491
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/046.swc",0,0,0,0,0,3108.49015936101,4163.02093645884,0,0,45.5932167143561,0,0,3265.5322150076,42899.9263594519
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/047.swc",0,0,0,0,0,8972.84702492311,2463.66344682491,0,0,0,0,0,5146.14131942407,35369.1007489989
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/049.swc",0,0,0,0,267.581043630384,14809.9227452962,7491.46702927563,0,0,0,0,3709.37314309949,4112.11670541121,27268.0780750029
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/050.swc",0,0,0,0,0,30.0808407059939,96.8779423957299,0,0,1458.73711905195,0,2929.02488539466,75.4207292654234,19210.8544429179
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/052.swc",0,0,0,0,0,0,1519.09330006223,0,0,0,0,11242.7138410669,0,2969.25481191185
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/053.swc",0,0,0,0,67.4806967060107,1572.71598111454,558.144949549529,1033.96496702003,0,195.600146152318,0,6563.61614778921,3122.78485450852,14185.2804431201
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/054.swc",0,0,0,0,0,0,273.576590869035,0,0,0,0,4646.61614626709,0,1936.51857989127
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/055.swc",0,0,0,0,0,1987.67549660853,1031.4681442316,0,0,989.520422473502,0,2794.84694244505,0,13479.9635754934
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/056.swc",0,0,0,0,0,0,1461.45467963343,0,0,0,0,2887.68852625941,0,1630.49302401567
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231686/swc_allen_axon/057.swc",0,0,0,0,0,0,708.030895149813,0,0,0,0,14739.9564522665,0,2866.13223473963
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231687/swc_allen_axon/019.swc",0,0,0,0,298.915337754445,6677.55482794162,20.3367588877653,506.237757679135,0,3387.21815692222,0,2033.98729584156,18423.1331219884,64540.2359654311
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231687/swc_allen_axon/095.swc",29.346128504654,0,0,27.788135024186,0,0,0,160.59634086385,520.82076819589,4724.25116340181,3576.7774890274,0,71.8644770069926,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/231688/swc_allen_axon/019.swc",0,0,0,0,0,0,0,0,0,0,0,5995.80045147151,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/233281/swc_allen_axon/099.swc",0,0,0,0,0,0,1176.80388757691,0,0,141.965759518081,0,1484.40231911982,0,962.376845096586
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/233282/swc_allen_axon/031.swc",1976.79928176406,0,0,0,0,398.094499664328,0,765.963050151699,538.998026328499,0,0,0,165.076653250317,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/233282/swc_allen_axon/033.swc",0,0,0,0,0,0,0,1752.26412045763,0,0,0,0,637.84503396336,0
