"","Hemisphere","ProjectID","AxonType","SWCPath"
"10132","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/023.swc"
"10133","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/026.swc"
"10134","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/027.swc"
"10135","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/030.swc"
"10136","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/032.swc"
"10137","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/033.swc"
"10138","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/039.swc"
"10139","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/040.swc"
"10140","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/041.swc"
"10141","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/042.swc"
"10142","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/044.swc"
"10143","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/045.swc"
"10144","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/054.swc"
"10145","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/055.swc"
"10146","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/058.swc"
"10147","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/060.swc"
"10148","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/063.swc"
"10149","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/065.swc"
"10150","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/066.swc"
"10151","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/067.swc"
"10152","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/068.swc"
"10153","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/070.swc"
"10154","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/071.swc"
"10155","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/072.swc"
"10156","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/073.swc"
"10157","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/074.swc"
"10158","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/075.swc"
"10159","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/076.swc"
"10160","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221512/swc_allen_axon/078.swc"
"10161","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221513/swc_allen_axon/024.swc"
"10162","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221513/swc_allen_axon/041.swc"
"10163","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221514/swc_allen_axon/001.swc"
"10164","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221514/swc_allen_axon/002.swc"
"10165","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221514/swc_allen_axon/011.swc"
"10166","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/036.swc"
"10167","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/055.swc"
"10168","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/026.swc"
"10169","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/027.swc"
"10170","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/005.swc"
"10171","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/006.swc"
"10172","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/008.swc"
"10173","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/010.swc"
"10174","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/021.swc"
"10175","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/062.swc"
"10176","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221526/swc_allen_axon/006.swc"
"10177","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221526/swc_allen_axon/009.swc"
"10178","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221526/swc_allen_axon/010.swc"
"10179","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221526/swc_allen_axon/013.swc"
"10180","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221526/swc_allen_axon/021.swc"
"10181","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221526/swc_allen_axon/022.swc"
"10182","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221526/swc_allen_axon/023.swc"
"10183","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221526/swc_allen_axon/025.swc"
"10184","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221526/swc_allen_axon/026.swc"
"10185","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/001.swc"
"10186","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/003.swc"
"10187","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/004.swc"
"10188","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/005.swc"
"10189","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/006.swc"
"10190","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/010.swc"
"10191","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/011.swc"
"10192","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/013.swc"
"10193","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/015.swc"
"10194","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/016.swc"
"10195","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/017.swc"
"10196","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/018.swc"
"10197","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/019.swc"
"10198","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/020.swc"
"10199","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/021.swc"
"10200","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/022.swc"
"10201","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/024.swc"
"10202","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/026.swc"
"10203","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/027.swc"
"10204","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/029.swc"
"10205","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/031.swc"
"10206","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/033.swc"
"10207","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/034.swc"
"10208","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/035.swc"
"10209","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/036.swc"
"10210","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/037.swc"
"10211","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/038.swc"
"10212","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/039.swc"
"10213","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/041.swc"
"10214","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/043.swc"
"10215","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/045.swc"
"10216","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/046.swc"
"10217","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/047.swc"
"10218","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/049.swc"
"10219","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/051.swc"
"10220","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/052.swc"
"10221","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/025.swc"
"10222","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/059.swc"
"10223","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/060.swc"
"10224","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/061.swc"
"10225","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/064.swc"
"10226","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/065.swc"
"10227","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/116.swc"
"10228","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/118.swc"
"10229","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/122.swc"
"10230","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/123.swc"
"10231","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/125.swc"
"10232","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/126.swc"
"10233","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/127.swc"
"10234","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/161.swc"
"10235","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/003.swc"
"10236","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/005.swc"
"10237","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/006.swc"
"10238","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/007.swc"
"10239","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/009.swc"
"10240","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/010.swc"
"10241","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/011.swc"
"10242","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/013.swc"
"10243","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/015.swc"
"10244","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/016.swc"
"10245","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/021.swc"
"10246","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/022.swc"
"10247","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/023.swc"
"10248","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/024.swc"
"10249","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/025.swc"
"10250","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/028.swc"
"10251","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/029.swc"
"10252","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/032.swc"
"10253","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/034.swc"
"10254","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/037.swc"
"10255","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/041.swc"
"10256","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/044.swc"
"10257","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/056.swc"
"10258","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/058.swc"
"10259","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/059.swc"
"10260","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/060.swc"
"10261","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/063.swc"
"10262","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/083.swc"
"10263","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/112.swc"
"10264","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/114.swc"
"10265","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/133.swc"
"10266","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/139.swc"
"10267","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/147.swc"
"10268","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/148.swc"
"10269","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/168.swc"
"10270","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/170.swc"
"10271","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/171.swc"
"10272","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/172.swc"
"10273","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/174.swc"
"10274","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/175.swc"
"10275","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/177.swc"
"10276","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221532/swc_allen_axon/024.swc"
"10277","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221532/swc_allen_axon/025.swc"
"10278","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221532/swc_allen_axon/029.swc"
"10279","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221532/swc_allen_axon/043.swc"
"10280","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221532/swc_allen_axon/044.swc"
"10281","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221532/swc_allen_axon/050.swc"
"10282","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221535/swc_allen_axon/021.swc"
"10283","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221535/swc_allen_axon/048.swc"
"10284","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221535/swc_allen_axon/051.swc"
"10285","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221537/swc_allen_axon/276.swc"
"10286","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221539/swc_allen_axon/031.swc"
"10287","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221539/swc_allen_axon/066.swc"
"10288","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/082.swc"
"10289","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/219.swc"
"10290","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221608/swc_allen_axon/013.swc"
"10291","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221608/swc_allen_axon/057.swc"
"10292","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221621/swc_allen_axon/013.swc"
"10293","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221621/swc_allen_axon/014.swc"
"10294","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221621/swc_allen_axon/025.swc"
"10295","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221621/swc_allen_axon/026.swc"
"10296","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221622/swc_allen_axon/025.swc"
"10297","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/054.swc"
"10298","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/055.swc"
"10299","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/072.swc"
"10300","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/073.swc"
"10301","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/090.swc"
"10302","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/091.swc"
"10303","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/102.swc"
"10304","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/103.swc"
"10305","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/110.swc"
"10306","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/005.swc"
"10307","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/006.swc"
"10308","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/009.swc"
"10309","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/027.swc"
"10310","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/086.swc"
"10311","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/102.swc"
"10312","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/122.swc"
"10313","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/123.swc"
"10314","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/125.swc"
"10315","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/168.swc"
"10316","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/179.swc"
"10317","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/180.swc"
"10318","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/199.swc"
"10319","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221663/swc_allen_axon/036.swc"
"10320","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221663/swc_allen_axon/050.swc"
"10321","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221663/swc_allen_axon/051.swc"
"10322","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221704/swc_allen_axon/326.swc"
"10323","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221705/swc_allen_axon/017.swc"
"10324","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221706/swc_allen_axon/147.swc"
"10325","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221714/swc_allen_axon/049.swc"
"10326","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221719/swc_allen_axon/005.swc"
"10327","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221727/swc_allen_axon/063.swc"
"10328","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221728/swc_allen_axon/093.swc"
"10329","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/002.swc"
"10330","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/003.swc"
"10331","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/004.swc"
"10332","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/005.swc"
"10333","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/007.swc"
"10334","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/008.swc"
"10335","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/011.swc"
"10336","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/012.swc"
"10337","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/013.swc"
"10338","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/016.swc"
"10339","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/017.swc"
"10340","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/018.swc"
"10341","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/019.swc"
"10342","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/023.swc"
"10343","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/024.swc"
"10344","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/025.swc"
"10345","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/027.swc"
"10346","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/032.swc"
"10347","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/033.swc"
"10348","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221734/swc_allen_axon/035.swc"
"10349","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221735/swc_allen_axon/001.swc"
"10350","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221735/swc_allen_axon/006.swc"
"10351","Right","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221735/swc_allen_axon/008.swc"
"10352","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221735/swc_allen_axon/054.swc"
"10353","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221735/swc_allen_axon/059.swc"
"10354","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221735/swc_allen_axon/061.swc"
"10355","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221735/swc_allen_axon/062.swc"
"10356","Left","ISO","PT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221735/swc_allen_axon/067.swc"
